category_id,category_name
282869,Antioxidants & Phytochemicals
282873,Supplements
4612,Suicide
11227,Suicide
143374,"Chan, Frankie"
159890,"Tien, James"
161102,"Wei, Dick"
162207,Chinese
463886,Hong Kong Action
503172,General
503170,Hong Kong
568946,General
694444,Art House & International
10057,General
16487,Guides
16494,Regional Guides
16498,United States
16509,Northwest
17400,Washington
17402,General
640856,Washington
640858,General
11639,General
154015,"Moreno, Rita"
159222,"Stone, Stuart"
159992,"Tomlin, Lily"
160576,"Vieira, Asia"
160933,"Warner, Malcolm Jamal"
266104,Magic School Bus
292811,Merengue
641636,Merengue
70043,( V )
70681,"Vonnegut Jr., Kurt"
14441,Equine Medicine
227727,Equine Medicine
14068,Embryology
14096,Dentistry
14102,Dental Assisting
14106,General
227597,Embryology
227599,Histology
227604,Dentistry
227605,General
227610,Dental Assisting
491522,Biology
419828,"Danza, Tony"
427672,"Henner, Marilu"
433384,"Letterman, David"
452712,"Williams, Robin"
468172,General
3050,Marriage & Divorce
3051,Fiction
1084240,Divorce
159181,Sting
167917,"Temple, Julien"
14875,( C )
14929,"Claremont, Chris"
139699,Swashbucklers
141329,"Behrens, Bernard"
142101,"Boyle, Peter"
142277,"Bridges, Beau"
148100,"Haig, Sid"
149006,"Holder, Geoffrey"
149145,"Horton, Louisa"
149390,"Huston, Anjelica"
149992,"Jones, James Earl"
157848,"Schreiber, Avery"
158194,"Shaw, Robert"
160162,"Tristan, Dorothy"
165106,"Goldstone, James"
20408,"Gounod, Charles"
20420,All Works by Gounod
26106,"Massenet, Jules"
26116,All Works by Massenet
31057,"Saint-Saëns, Camille"
31076,General
916562,Classical
520336,Singer-Songwriters
3301,Zoology
156573,"Reedus, Norman"
156831,"Rickman, Alan"
70386,"Kingsolver, Barbara"
284627,General
285683,Paperback
143819,"Cockrum, Dennis"
144819,"Davis, Nathan"
144891,"Dean, Ron"
147890,"Gross, Arye"
148265,"Hansen, Gale"
157706,"Savant, Doug"
141394,"Belushi, James"
143858,"Cole, Gary"
144331,"Crewson, Wendy"
144472,"Cummins, Gregory Scott"
148243,"Handy, James"
152041,"Love, Victor"
155504,"Paymer, David"
156267,"Quaid, Dennis"
157051,"Rochon, Lela"
158127,"Shakur, Tupac"
165858,"Kouf, Jim"
168763,Murder & Mayhem
173427,Disney
62549,( W )
63054,"Williams, John"
140123,"Aldredge, Tom"
140542,"Armstrong, Curtis"
143939,"Coltrane, Robbie"
147008,"Gammon, James"
148618,"Heche, Anne"
155641,"Perlman, Ron"
156927,"Robards, Jason"
161305,"Whitehead, Paxton"
161718,"Wood, Elijah"
167702,"Sommers, Stephen"
5281,Ecossaises
8489,"Bartók, Béla"
8520,General
36648,Preludes
36653,Rondos
36666,Impromptus
68240,Shakespeare
70854,( S )
71048,"Shakespeare, William"
287166,( S )
287251,"Shakespeare, William"
11820,Dictionaries; Polyglot
10406,Roman
265926,Unicorn Chronicles
5065,Reptiles & Amphibians
13505,Reptiles & Amphibians
16174,( Y )
16177,"Yolen, Jane"
70468,"Michener, James"
9909,"Nabokov, Vladimir"
70035,( N )
70491,"Nabokov, Vladimir"
518930,General
1039152,Bible
4268,Indian
10419,Italian
171128,Love & Loss
297480,Death
571678,German
416734,"Carrillo, Leo"
443228,"Renaldo, Duncan"
457272,"Goodwins, Leslie"
457756,"Herman, Al"
457834,"Hillyer, Lambert"
458862,"Landers, Lew"
458870,"Landres, Paul"
413296,"Blakely, Colin"
429008,"Hurt, John"
431094,"Kemp, Jeremy"
431696,"Knight, Esmond"
436580,"McKern, Leo"
443620,"Rigg, Diana"
449522,"Threlfall, David"
450336,"Tutin, Dorothy"
740142,Fathers & Daughters
291472,Comedy
411680,"Bamber, David"
417268,"Chancellor, Anna"
421952,"Ehle, Jennifer"
426904,"Harker, Susannah"
443938,"Robinson, Lucy"
445306,"Sawalha, Julia"
447830,"Steadman, Alison"
452390,"Whitrow, Benjamin"
458898,"Langton, Simon"
518570,BBC
548142,All BBC Titles
572116,Marriage
595096,Miniseries
740186,Brothers & Sisters
11746,Music
290201,Crafts & Hobbies
290202,General
284685,Nature & Wildlife
284689,Travel
602300,General
641044,Travel DVDs
641046,General
3302811,Latin
70365,"Johnson, James Weldon"
284471,"Johnson, James Weldon"
10853,Children
227476,Children
2893,Songbooks
12606,General
170638,"Cooney, Barbara"
520286,Singer-Songwriters
170735,"Krauss, Ruth"
170835,"Simont, Marc"
170643,"Craig, Helen"
9956,"Dorris, Michael"
70219,"Dorris, Michael"
173224,General
768388,General
497584,Vocabulary
497592,Linguistics
886504,Online Trading
892380,Online Trading
14519,Oceans & Seas
14525,General
14529,Marine Life
4422,Gambling
4424,Blackjack
4426,General
140497,"Arbus, Allan"
142756,"Buzby, Zane"
144180,"Costello, Elvis"
148789,"Hesseman, Howard"
150835,"Korman, Harvey"
151571,"Leno, Jay"
154041,"Morgan, Nancy"
156849,"Riegert, Peter"
156897,"Ritter, John"
157758,"Schaal, Richard"
161409,"Willard, Fred"
165567,"Israel, Neal"
1038522,Comedy
1038524,Horror
497292,General
3142,Violence
768810,Nonfiction
297991,"Tzu, Lao"
12972,"Canteloube, Joseph"
14926,"Copland, Aaron"
14949,All Works by Copland
18394,"Falla, Manuel de"
18402,All Works by Falla
26533,"Menotti, Gian Carlo"
26539,All Works by Menotti
30418,"Rodgers, Richard"
32680,"Sondheim, Stephen"
36513,"Zemlinsky, Alexander von"
36518,All Works by Zemlinsky
37035,Forms & Genres
37037,Chamber Music
37104,Vocal & Song
67121,Folk Songs
4715,Vitamins
14365,Chemotherapy
282868,Vitamins & Supplements
3933,Mathematica
727720,Mathematica
3009,"Silverstein, Shel"
170833,"Silverstein, Shel"
63938,Country Gospel
14585,Solid State Physics
227415,Solid State Physics
20493,"Granados, Enrique"
28219,"Paganini, Niccolò"
28227,General
297925,"Bach, Richard"
170541,( A )
170580,Aliki
282815,Asthma
465684,Respiratory
265600,Dr. Seuss
299950,Wubbulous World of Dr. Seuss
282911,Eating Disorders
4157,QuarkXPress
5129,Beadwork
291010,Action & Adventure
291056,Comedy
409984,"Akins, Claude"
413630,"Bond, Ward"
414242,"Brennan, Walter"
420678,"Dickinson, Angie"
421012,"Donner, Robert"
427462,"Healey, Myron"
439028,"Nelson, Ricky"
444046,"Rodriguez, Estelita"
444704,"Russell, John"
452326,"White, Ted"
457678,"Hawks, Howard"
600328,Westerns
898780,Western Directors
898792,Howard Hawks
16022,"Tepper, Sheri S."
11412,Toddlers
11418,Discipline
692300,Toddler-Development Books
11029,General
12743,Eastern Philosophy
14299,Research
14303,General
227677,Research
290093,Northwest
170701,"Hoban, Lillian"
170702,"Hoban, Russell"
281740,Frances
67191,Bass
225379,Southern Rap
11294,Social Theory
14552,Cosmology
266132,Technology & Distance Learning
266133,Distance Learning
901604,Horror
170769,"McCloskey, Robert"
282823,Chronic Fatigue Syndrome & Fibromyalgia
282830,Musculoskeletal Diseases
11842,Latin
140770,"Backus, Jim"
145024,"Denver, Bob"
152030,"Louise, Tina"
157766,"Schafer, Natalie"
163598,"Arnold, Jack"
164360,"Cooper, Hal"
164453,( D )
164604,"Donner, Richard"
165120,"Goodwins, Leslie"
165463,"Hopper, Jerry"
165985,"Leader, Anton"
166178,"Lupino, Ida"
166662,"Nelson, Gary"
167156,"Rich, John"
3354,Humorous
281769,Asterix
69560,"Myers, Tamar"
5139,Embroidery
11304,General
409834,"Adams, Lynne"
420784,"Dinsmore, Bruce"
438478,"Mulkey, Chris"
541998,Courtroom Drama
69683,"Walters, Minette"
227628,General
3401,Baseball
3403,Nonfiction
916964,( R )
917144,"Robinson, Jackie"
10511,Classic Cars
69434,"George, Elizabeth"
16560,Horses
16567,Racing
3375,Cut & Assemble
140098,"Albert, Eddie"
141988,"Borgnine, Ernest"
152153,"Lupino, Ida"
158537,"Skerritt, Tom"
160115,"Travolta, John"
161847,"Wynn, Keenan"
164766,( F )
164965,"Fuest, Robert"
169034,Occult
1838,Calligraphy
520996,Calligraphy
2030,Fashion
733560,Fashion
3488,MS SQL Server
4089,Access
502238,General
768438,"Access, FileMaker & More"
768442,Access
768446,General
465272,Battles
140717,"Avery, Val"
145525,"Dukakis, Olympia"
146839,"Friedrich, John"
150163,"Kalem, Toni"
152553,"Manz, Linda"
157204,"Rosenberg, Alan"
159444,"Sweet, Dolph"
160714,"Wahl, Ken"
161495,"Williams, Samm Art"
161999,"Youngs, Jim"
162485,Drama
165722,"Kaufman, Philip"
740084,Innocence Lost
740092,Kids in Trouble
1704,Concerto
1714,Violin Concertos
1727,Violin
225376,India & Pakistan
909864,General
641156,India & Pakistan
912018,General
27031,"Moore, Thomas"
27033,All Works by Moore
27234,"Mozart, Franz Xavier W"
27236,All Works by Franz Xavier Mozart
38427,Flute
144212,"Coulouris, Keith"
145398,"Down, Lesley Anne"
148787,"Hess, Sandra"
150604,"Kilpatrick, Patrick"
158490,"Singer, Marc"
159960,"Todd, Tony"
735646,Daring Rescues
735752,Fantasy Adventures
149500,"Ireland, John"
151179,"Lange, Hope"
151892,"Lockwood, Gary"
155635,"Perkins, Millie"
156501,"Raymond, Robin"
161136,"Weld, Tuesday"
513204,Rock
577352,Romance
4213,Game
14300,Biostatistics
227277,Biostatistics
491524,Biostatistics & Epidemiology
140844,"Baker, Diane"
141710,"Black, Jack"
142341,"Broderick, Matthew"
145121,"Dick, Andy"
147085,"Garofalo, Janeane"
148897,"Hinkley, Tommy"
149203,"Howard, Shawn Michael"
152523,"Mann, Leslie"
153094,"Mccullough, Suli"
153563,"Michalski, Jeff"
155077,"O'Reilly, Harry"
158002,"Segal, George"
159177,"Stiller, Amy"
159178,"Stiller, Ben"
167790,"Stiller, Ben"
899618,Ben Stiller
14968,"Cox, Greg"
226152,Biography
226158,Pope
290795,CNN
11240,Physical
491448,Anthropology
492536,General
492538,Physical
12764,Atheism
281759,TV
918096,Powerpuff Girls
171103,Socially Handicapped
466986,Classic Comedy
514962,Broadway & Musicals
2873,Cartooning
13421641,"Hart, Christopher"
2095,General
2098,South America
17150,South America
17163,Ecuador & Galapagos Islands
640294,South America
640310,Ecuador & Galapagos Islands
733700,General
733706,South America
163413,Thrillers
410830,"Ardant, Fanny"
450078,"Trintignant, Jean Louis"
462968,"Truffaut, Francois"
468400,Wellspring Home Video
468404,World Class Cinema
503234,Drama
898350,Amateur Sleuths
898370,Miscarriage of Justice
412902,"Bertheau, Julien"
429492,"Jade, Claude"
441720,"Pisier, Marie France"
740116,Artists & Writers
745716,Crumbling Marriages
10578,General
2428,Sociologists
142905,"Campbell, Bill"
143974,"Connelly, Jennifer"
144601,"Dalton, Timothy"
145056,"Despotovich, Nada"
149978,"Jones, Eddie"
151313,"Lauter, Ed"
152763,"Martindale, Margo"
153749,"Miranda, Robert"
155051,"O'Quinn, Terry"
155978,"Polito, Jon"
157623,"Sanderson, William"
158814,"Sorvino, Paul"
165637,"Johnston, Joe"
1042,"Wright, Frank Lloyd"
5371,"Heating, Ventilation &  Air Conditioning"
63816,Poland
641592,Poland
14028,Occupational Therapy
16221,Strategy
775830,Recreation & Games
2865,Nonfiction
7824,"Lumley, Brian"
9817,Vampires
14770,"Bear, Greg"
284597,General
285638,Hardcover
69827,Student Life
916956,( N )
917088,"Nietzche, Friedrich"
12070,Catholic
12095,New American
162216,German
168554,Jewish Heritage
162178,Germany
503240,General
503244,Drama
4636,Gluten-Free
4644,Wheat-Free
16815,Nepal
67666,General
639682,Nepal
639684,General
410034,"Albert, Edward"
410962,"Arnold, Tom"
417062,"Cavanaugh, Michael"
419198,"Crosby, Cathy Lee"
421406,"Dudikoff, Michael"
440982,"Pays, Amanda"
441870,"Poindexter, Larry"
446062,"Seymour, Carolyn"
453754,"Zabka, William"
463672,"Wynorski, Jim"
746804,Disaster Films
749018,Disaster Films
5024,Veterans
173049,Desert Fathers
139472,Escape Films
139719,Action & Combat
142352,"Brolin, James"
143306,"Celi, Adolfo"
145093,"Dexter, Brad"
146119,"Fantoni, Sergio"
149209,"Howard, Trevor"
154218,"Mulhare, Edward"
154231,"Muller, Paul"
156109,"Preiss, Wolfgang"
157954,"Scotti, Vito"
158475,"Sinatra, Frank"
167219,"Robson, Mark"
746812,Action & Combat
749052,Military & War
909788,P.O.W. Escapes
3742,COM & DCOM
170901,"COM, DCOM & ATL"
5269,Fruit
5295,Organic
15431,( K )
15433,"Kadohata, Cynthia"
290339,Instructional
169848,Sports Instruction
301705,General
287222,"Dickens, Charles"
70503,"O'Neill, Eugene"
468236,English
491406,American Literature
3245,Sexuality
63753,General
466584,Caribbean & Cuba
514996,Latin Music
641214,Caribbean & Cuba
641518,General
2164,Eastern
283935,Asian
13007,( G )
265702,"Garwood, Julie"
284525,General
285721,Hardcover
863254,Customize
3133,Homelessness & Poverty
11452,Historical
640898,Historical
292323,Richard Scarry's World
299982,Nickelodeon
504232,General
13509,Wildlife
2994,Other
170804,"Pinkney, Jerry"
411284,"Aylmer, Felix"
415188,"Bushell, Anthony"
419512,"Cushing, Peter"
433820,"Llewelyn, Desmond"
434656,"MacGinnis, Niall"
442488,"Quayle, Anthony"
448740,"Sydney, Basil"
450118,"Troughton, Patrick"
460530,"Olivier, Laurence"
745722,Star-Crossed Lovers
265543,General Surgery
14413,Surgery
3043231,General
17315,Idaho
67489,General
68143,Rock Climbing
290122,Mountaineering
640376,Mountaineering
640650,Idaho
640652,General
403904,Time Machine
287165,( R )
287341,"Roberts, Nora"
287138,( R )
287342,"Roberts, Nora"
3386,Fiction
10489,Medical
10217,Marxist
5245,Memphis Blues
641106,Memphis Blues
13463731,St. Louis Blues
13470411,St. Louis Blues
69585,"Perez-Reverte, Arturo"
1058,Materials
419106,"Crenna, Richard"
419812,"Danson, Ted"
429012,"Hurt, William"
444450,"Rourke, Mickey"
450304,"Turner, Kathleen"
458428,"Kasdan, Lawrence"
561954,Alternative Folk
285727,Paperback
1516,Modern
1521,Tap
141170,"Bassett, Angela"
142198,"Braugher, Andre"
142376,"Brooks, Avery"
536252,WGBH Boston
537340,General
578802,Military Legends
578804,Colin Powell
169882,African American Heritage
896902,General
16458,Oregon
17380,Oregon
67525,General
640434,Oregon
640788,Oregon
640790,General
13463751,Electronic Pop
3570,Digital Law
10786,Antitrust
227445,Antitrust
768608,Digital Law
886498,High-Tech
892382,High-Tech
892386,Computer Industry
2535,General
767902,General
284234,Gypsy
641572,Gypsy
4342,Salads
4667,Men's Health
4669,Hair Loss
3495,Notes
193977,CCNA
3049211,General
16859,Guam
290120,Scuba
639756,Guam
640374,Scuba
69260,Food & Wine
285747,Paperback
300951,Literature & Fiction
292812,General
641130,General
11041,Free Will & Determinism
286477,Paperback
287461,Paperback
288220,Braille
418078,"Cobbs, Bill"
428128,"Hobart, Deborah"
431496,"King, Yolanda"
437678,"Modine, Matthew"
440962,"Paxton, Collin Wilcox"
441236,"Perlman, Ron"
441940,"Pomeranc, Max"
443796,"Roberts, Adrian"
448222,"Stoltz, Eric"
449988,"Travis, Nancy"
455366,"Carlei, Carlo"
468384,MGM Home Entertainment
595276,All MGM Titles
413748,"Borgnine, Ernest"
416318,"Camp, Hamilton"
416972,"Castellaneta, Dan"
417776,"Cicco, Bobby Di"
418714,"Corley, Pat"
420358,"DeLuise, Dom"
421784,"Easton, Sheena"
427488,"Hearn, George"
429706,"Jay, Tony"
434326,"Luise, Dom De"
439090,"Neuwirth, Bebe"
446262,"Shawn, Wallace"
446320,"Sheen, Charlie"
453388,"Wylie, Adam"
461620,"Sabella, Paul"
411570,"Balaban, Bob"
413106,"Birch, Thora"
421138,"Douglas, Illeana"
424718,"George, Brian"
429934,"Johansson, Scarlett"
443240,"Renfro, Brad"
463762,( Z )
463856,"Zwigoff, Terry"
542672,Documentary
417808,"Citti, Franco"
424442,"Garfield, Allen"
424492,"Garr, Teri"
429174,"Infanti, Angelo"
435964,"Mayne, Ferdinand Ferdy"
443262,"Reno, Kelly"
447532,"Spano, Vincent"
449304,"Thelen, Jodi"
445068,"Sampson, Holly"
411592,"Baldwin, Stephen"
428440,"Hoover, Howard"
448658,"Swanson, Kristy"
579562,( Z )
410884,Arletty
411954,"Barrault, Jean Louis"
414158,"Brasseur, Pierre"
637706,Cajun & Zydeco
5257,Zydeco
637708,Cajun & Creole
641114,Cajun & Zydeco
641112,Cajun & Zydeco
641116,Cajun & Creole
169698,Animation
169701,Bible
226159,King David
712488,Animation
712490,General
908834,General
518974,Religion
441530,"Phillips, Samantha"
446384,"Shepherd, Cybill"
454136,"Allen, Lewis"
454882,"Boetticher, Budd"
455622,"Clavell, James"
456230,"Dobkin, Lawrence"
457828,"Hiller, Arthur"
457942,"Hopper, Jerry"
459348,"Lupino, Ida"
459852,"Medford, Don"
460246,( N )
460298,"Neilson, James"
461272,"Rich, John"
462736,"Taylor, Don"
463366,"Wendkos, Paul"
1023354,Rifleman
425144,"Gleason, Jackie"
660254,Honeymooners
17289,San Francisco
640570,San Francisco
12613,Other
16742,Morocco
639576,Morocco
170001,"Beauvoir, Simone de"
554522,General
226545,Groundwater
2505,Nonfiction
2508,Philosophy
2510,Psychology
733910,Nonfiction
733916,Philosophy
733920,Psychology
297895,( Y )
173189,"Yancey, Philip"
284570,General
285759,Paperback
883312,Vocal Jazz
884864,Vocal Jazz
884114,Vocal Jazz
883586,All Bargain Titles
884116,All Bargain Titles
884866,All Bargain Titles
13463711,East Coast Blues
13470391,East Coast Blues
68181,Fertility
692278,Fertility Books
5388,Reference
10771,Social Policy
282888,"Northrup, Christiane"
284573,General
281811,Babysitters Club Mystery
497080,Classic R&B
497290,Texas Blues
69530,"MacDonald, John D."
16683,Ice Skating & Figure Skating
14581,Quantum Theory
491736,Quantum Mechanics
883174,Contemporary Blues
884576,Contemporary Blues
883826,Contemporary Blues
883450,All Bargain Titles
883828,All Bargain Titles
884578,All Bargain Titles
290210,General
524146,By Instructor
524162,Vicki Regan
226549,Water Quality & Treatment
520244,Holiday
11574,Portuguese
11849,Portuguese
417664,"Choudhury, Sarita"
422482,"Faber, Matthew"
768812,Fiction
292310,Occult
414342,"Brierley, Roger"
414362,"Brimble, Nick"
431972,"Krige, Alice"
468378,Top Sellers
883088,Occult
883742,Occult
3830,"Maintenance, Repair & Upgrading"
2161,Anthologies
15211,( G )
15213,"Gaiman, Neil"
265562,Science Fiction
144014,"Conti, Albert"
147033,"Garbo, Greta"
149113,"Hopper, Hedda"
153964,"Moore, Owen"
164848,"Fitzmaurice, George"
17367,New York
17371,New York City
640750,New York
640754,New York City
28537,"Penderecki, Krzysztof"
28542,All Works by Penderecki
140009,"Addams, Dawn"
160537,"Vernon, Howard"
162504,Mystery & Suspense
165939,"Lang, Fritz"
503246,Classics
541762,Cops
694458,Mystery & Suspense
491496,Developmental
912688,"Cart, Michael"
36703,Toccatas
39335,"Argerich, Martha"
67152,Te Deum
11880,Genealogy
11881,General
30321,"Rimsky-Korsakov, Nikolai"
69840,Organizations & Institutions
31298,"Sarasate, Pablo de"
31303,All Works by Sarasate
35956,"Wieniawski, Henri"
35963,All Works by Wieniawski
36674,Trio Sonatas
16388,Camping
289339,PBS
518910,General
300960,Family & Childhood
12286,Zen
292305,Ghosts
512088,Classic Horror & Monsters
562750,General
4146,CorelDRAW!
768324,CorelDRAW!
69347,"Bowen, Rhys"
4876,China
226702,Productivity
30703,"Rossini, Gioacchino"
573294,All Works by Rossini
491296,General
63873,Native American
554490,North America
642090,Native American
29435,"Puccini, Giacomo"
29442,All Works by Puccini
56294,"Perahia, Murray"
265644,Next Generation
14829,"Brin, David"
284600,General
285618,Paperback
67663,Cancun & Cozumel
640286,Cancun & Cozumel
12769,Rastafari
